process,method,year,value,RCP
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2057,4.320517024427378e-05,RCP60
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2058,4.3018244068204016e-05,RCP60
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2059,4.2831317892134244e-05,RCP60
"used LFP battery | P6_LFP_recycling |
GLO | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2060,4.264439171606447e-05,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2025,0.0003085469979698,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2026,0.00030659314540726,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2027,0.00030463929284472,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2028,0.00030268544028218,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2029,0.00030073158771964,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2030,0.0002987777351571,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2031,0.00029744725759508,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2032,0.00029611678003306,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2033,0.00029478630247104003,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2034,0.00029345582490902,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2035,0.000292125347347,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2036,0.00029153491962704,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2037,0.00029094449190708,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2038,0.00029035406418712,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2039,0.00028976363646716,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2040,0.0002891732087472,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2041,0.00028628206087934,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2042,0.00028339091301148,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2043,0.00028049976514362,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2044,0.00027760861727576,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2045,0.0002747174694079,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2046,0.00027248176802191997,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2047,0.00027024606663593996,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2048,0.00026801036524996,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2049,0.00026577466386398,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2050,0.000263538962478,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2051,0.00026320024573672,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2052,0.00026286152899544,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2053,0.00026252281225416,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2054,0.00026218409551288,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2055,0.0002618453787716,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2056,0.00026150666203032,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2057,0.00026116794528904,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2058,0.00026082922854776,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2059,0.00026049051180648,RCP60
"lithium carbonate | P7_Li_recovery | GLO
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, inorganics, comparative toxic unit for human (CTUh)",2060,0.0002601517950652,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2025,0.0006949501844356,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2026,0.00069455634987076,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2027,0.00069416251530592,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2028,0.0006937686807410799,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2029,0.0006933748461762399,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2030,0.0006929810116114,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2031,0.00069274488023896,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2032,0.00069250874886652,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2033,0.0006922726174940799,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2034,0.0006920364861216399,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2035,0.0006918003547492,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2036,0.00069170655411332,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2037,0.0006916127534774399,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2038,0.00069151895284156,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2039,0.00069142515220568,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2040,0.0006913313515698,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2041,0.0006908466599642,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2042,0.0006903619683586,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2043,0.000689877276753,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2044,0.0006893925851474,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2045,0.0006889078935418,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2046,0.00068854220170094,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2047,0.00068817650986008,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2048,0.00068781081801922,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2049,0.00068744512617836,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2050,0.0006870794343375,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2051,0.0006871333006544401,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2052,0.00068718716697138,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2053,0.00068724103328832,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2054,0.00068729489960526,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2055,0.0006873487659222,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2056,0.00068740263223914,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2057,0.00068745649855608,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2058,0.00068751036487302,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2059,0.00068756423118996,RCP60
"passenger bus | P1_e_bus_production | CH
| LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2060,0.0006876180975069,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2025,3.279645442701664e-05,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2026,3.2705502573215763e-05,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2027,3.2614550719414885e-05,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2028,3.2523598865614e-05,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2029,3.243264701181312e-05,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2030,3.234169515801224e-05,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2031,3.237381335003617e-05,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2032,3.2405931542060096e-05,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2033,3.2438049734084015e-05,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2034,3.247016792610794e-05,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2035,3.250228611813187e-05,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2036,3.266394115283634e-05,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2037,3.282559618754081e-05,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2038,3.2987251222245285e-05,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2039,3.3148906256949755e-05,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2040,3.3310561291654226e-05,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2041,3.335358896231759e-05,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2042,3.3396616632980954e-05,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2043,3.343964430364432e-05,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2044,3.348267197430768e-05,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2045,3.352569964497105e-05,RCP60
"transport, passenger bus |
P2_e_bus_operation | CH | LFP_e_bus","EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2046,3.3533196215823035e-05,RCP60
